client_hash_id,content_hash_id,final_refresh_score,reason_code,action,confidence,model_probability,imp_90d,pos_90d,content_age_days,trend_ratio_90d
client_e547b89c05043229,content_34a9ed5d3725d830,47.36261270155161,MODEL_DECLINE_RISK,refresh_now,high,0.6763939138810274,511.0,25.77619675463426,230,1.5120274914089347
client_23a62021009f63c4,content_750b85c509633203,47.335997483803105,MODEL_DECLINE_RISK,refresh_now,high,0.6762285354829015,1494.0,15.90830083104857,159,1.0304259634888437
client_fef1a8f436438636,content_f4ba7cf1baabbbdd,47.315697643545505,MODEL_DECLINE_RISK,refresh_now,high,0.674906806058904,2454.0,4.986027898025533,214,1.3184584178498986
client_23a62021009f63c4,content_4aa7fdd38d7307d5,47.29717885120781,MODEL_DECLINE_RISK,refresh_now,high,0.675673983588683,3142.0,19.512090266431926,146,1.9031055900621119
client_23a62021009f63c4,content_1e4b7422f88e8641,47.29047066145256,MODEL_DECLINE_RISK,refresh_now,high,0.6755781523064652,3761.0,20.463213370568536,141,0.8004467609828742
client_23a62021009f63c4,content_3093f6cbf2824763,47.270755780187315,MODEL_DECLINE_RISK,refresh_now,high,0.6752965111455331,2245.0,21.846506582625928,153,2.7613997879109227
client_23a62021009f63c4,content_57c657d197e7d85a,47.255399616325114,MODEL_DECLINE_RISK,refresh_now,high,0.6750771373760731,3803.0,22.71229579370854,141,2.2161862527716187
client_65de48885f4ef01b,content_67ff665050476789,47.24554403679798,MODEL_DECLINE_RISK,refresh_now,high,0.6746714733849474,630.0,7.603865538547571,281,9.052631578947368
client_9958f0a7ae1df715,content_5afb331382134191,47.204937399656096,MODEL_DECLINE_RISK,refresh_now,high,0.6740522787118045,723.0,16.4426338667718,368,1.0963597430406853
client_fef1a8f436438636,content_7b9ffb8dec3b6548,47.19118201721269,MODEL_DECLINE_RISK,refresh_now,high,0.6722039094043994,4652.0,23.814597881245035,240,3.6014449127031907
client_23a62021009f63c4,content_2a85e1f3b65476b3,47.18196439109915,MODEL_DECLINE_RISK,refresh_now,high,0.6740280627299879,3920.0,17.471916827010187,83,0.8855355171144644
client_23a62021009f63c4,content_9a4b327dd2e1c874,47.16622663085992,MODEL_DECLINE_RISK,refresh_now,high,0.6696229163314414,9943.0,22.427880978972407,216,2.1146285950755224
client_23a62021009f63c4,content_a4adf59347b9e12e,47.15790601889767,MODEL_DECLINE_RISK,refresh_now,high,0.6736843716985382,4436.0,19.313986296308002,141,1.2261818181818183
client_23a62021009f63c4,content_d0ee8a424bba57ed,47.14173632567139,MODEL_DECLINE_RISK,refresh_now,high,0.6732149930829269,567.0,15.335832772674879,242,1.1153846153846154
client_fef1a8f436438636,content_4bf165cc7d122761,47.1180733016653,MODEL_DECLINE_RISK,refresh_now,high,0.6731153328809328,769.0,5.879532732005509,104,0.9018867924528302
